OBJECTID,FECHA,ID_BALIZA,Máximo,Promedio,MEDIA,MAXIMO
12558,2023/02/18 00:00:00+00,33,32259,22326.24,22326,32259
12559,2023/02/18 00:00:00+00,35,698,550.31,550,698
12560,2023/02/18 00:00:00+00,36,936,532.08,532,936
12561,2023/02/18 00:00:00+00,37,1557,755.72,755,1557
12562,2023/02/18 00:00:00+00,20,900,585.88,585,900
12563,2023/02/18 00:00:00+00,38,600,559.05,559,600
12564,2023/02/18 00:00:00+00,39,752,629.04,629,752
12565,2023/02/18 00:00:00+00,18,75360,2561.94,2561,75360
12566,2023/02/18 00:00:00+00,21,5770,1407.8,1407,5770
12567,2023/02/18 00:00:00+00,22,540,527.08,527,540
12568,2023/02/18 00:00:00+00,23,10741,2249.92,2249,10741
12569,2023/02/18 00:00:00+00,24,6595,2618.08,2618,6595
12570,2023/02/18 00:00:00+00,25,666,508.99,508,666
12571,2023/02/18 00:00:00+00,26,1046,817.63,817,1046
12572,2023/02/18 00:00:00+00,27,1045,732.8,732,1045
12573,2023/02/18 00:00:00+00,34,686,562.82,562,686
12574,2023/02/18 00:00:00+00,52,40320,17176.74,17176,40320
12575,2023/02/18 00:00:00+00,53,131400,57181.4,57181,131400
12576,2023/02/21 00:00:00+00,19,515,441.45,441,515
12577,2023/02/21 00:00:00+00,28,665,581.89,581,665
12578,2023/02/21 00:00:00+00,29,799,498.86,498,799
12579,2023/02/21 00:00:00+00,30,796,612.51,612,796
12580,2023/02/21 00:00:00+00,31,1198,609.57,609,1198
12581,2023/02/21 00:00:00+00,32,925,655.28,655,925
12582,2023/02/21 00:00:00+00,33,31850,23411.06,23411,31850
12583,2023/02/21 00:00:00+00,35,660,521.49,521,660
12584,2023/02/21 00:00:00+00,36,882,541.94,541,882
12585,2023/02/21 00:00:00+00,37,1453,784.64,784,1453
12586,2023/02/21 00:00:00+00,20,877,587.78,587,877
12587,2023/02/21 00:00:00+00,38,594,542.07,542,594
12588,2023/02/21 00:00:00+00,39,710,620.8,620,710
12589,2023/02/21 00:00:00+00,18,8990,1760.16,1760,8990
12590,2023/02/21 00:00:00+00,21,5319,1474.67,1474,5319
12591,2023/02/21 00:00:00+00,23,11489,2262.3,2262,11489
12592,2023/02/21 00:00:00+00,24,6692,2321.37,2321,6692
12593,2023/02/21 00:00:00+00,25,685,474.78,474,685
12594,2023/02/21 00:00:00+00,26,1029,824.97,824,1029
12595,2023/02/21 00:00:00+00,27,844,663.79,663,844
12596,2023/02/21 00:00:00+00,34,911,555.71,555,911
12597,2023/02/21 00:00:00+00,52,46860,16865.76,16865,46860
12598,2023/02/21 00:00:00+00,53,125800,69200.0,69200,125800
12599,2023/02/22 00:00:00+00,19,576,439.0,439,576
12600,2023/02/22 00:00:00+00,28,802,588.97,588,802
12601,2023/02/22 00:00:00+00,29,1145,497.4,497,1145
12602,2023/02/22 00:00:00+00,30,738,596.16,596,738
12603,2023/02/22 00:00:00+00,31,1201,578.58,578,1201
12604,2023/02/22 00:00:00+00,32,856,630.02,630,856
12605,2023/02/22 00:00:00+00,33,31786,25476.83,25476,31786
12606,2023/02/22 00:00:00+00,35,665,523.47,523,665
12607,2023/02/22 00:00:00+00,36,820,552.37,552,820
12608,2023/02/22 00:00:00+00,37,1630,728.35,728,1630
12609,2023/02/22 00:00:00+00,20,912,594.47,594,912
12610,2023/02/22 00:00:00+00,38,643,541.26,541,643
12611,2023/02/22 00:00:00+00,39,769,621.61,621,769
12612,2023/02/22 00:00:00+00,18,9420,2448.18,2448,9420
12613,2023/02/22 00:00:00+00,21,6173,1911.87,1911,6173
12614,2023/02/22 00:00:00+00,23,10776,2375.04,2375,10776
12615,2023/02/22 00:00:00+00,24,6811,2188.62,2188,6811
12616,2023/02/22 00:00:00+00,25,658,463.79,463,658
12617,2023/02/22 00:00:00+00,26,3143,812.14,812,3143
12618,2023/02/22 00:00:00+00,27,841,645.67,645,841
12619,2023/02/22 00:00:00+00,34,827,548.47,548,827
12620,2023/02/22 00:00:00+00,52,53630,23851.07,23851,53630
12621,2023/02/22 00:00:00+00,53,147600,82886.78,82886,147600
12622,2023/02/18 00:00:00+00,19,556,482.77,482,556
12623,2023/02/18 00:00:00+00,28,723,590.63,590,723
12624,2023/02/18 00:00:00+00,29,567,493.69,493,567
12625,2023/02/18 00:00:00+00,30,887,662.42,662,887
12626,2023/02/18 00:00:00+00,31,1163,606.57,606,1163
12627,2023/02/18 00:00:00+00,32,920,695.37,695,920
12628,2023/02/18 00:00:00+00,33,32259,22326.24,22326,32259
12629,2023/02/18 00:00:00+00,35,698,550.31,550,698
12630,2023/02/18 00:00:00+00,36,936,532.08,532,936
12631,2023/02/18 00:00:00+00,37,1557,755.72,755,1557
12632,2023/02/18 00:00:00+00,20,900,585.88,585,900
12633,2023/02/18 00:00:00+00,38,600,559.05,559,600
12634,2023/02/18 00:00:00+00,39,752,629.04,629,752
12635,2023/02/18 00:00:00+00,18,75360,2561.94,2561,75360
12636,2023/02/18 00:00:00+00,21,5770,1407.8,1407,5770
12637,2023/02/18 00:00:00+00,22,540,527.08,527,540
12638,2023/02/18 00:00:00+00,23,10741,2249.92,2249,10741
12639,2023/02/18 00:00:00+00,24,6595,2618.08,2618,6595
12640,2023/02/18 00:00:00+00,25,666,508.99,508,666
12641,2023/02/18 00:00:00+00,26,1046,817.63,817,1046
12642,2023/02/18 00:00:00+00,27,1045,732.8,732,1045
12643,2023/02/18 00:00:00+00,34,686,562.82,562,686
12644,2023/02/18 00:00:00+00,52,40320,17176.74,17176,40320
12645,2023/02/18 00:00:00+00,53,131400,57181.4,57181,131400
12646,2023/02/23 00:00:00+00,19,539,447.16,447,539
12647,2023/02/23 00:00:00+00,28,662,569.22,569,662
12648,2023/02/23 00:00:00+00,29,612,492.28,492,612
12649,2023/02/23 00:00:00+00,30,675,566.74,566,675
12650,2023/02/23 00:00:00+00,31,1223,486.88,486,1223
12651,2023/02/23 00:00:00+00,32,953,587.23,587,953
12652,2023/02/23 00:00:00+00,33,32289,23107.39,23107,32289
12653,2023/02/23 00:00:00+00,35,631,501.73,501,631
12654,2023/02/23 00:00:00+00,36,650,553.33,553,650
12655,2023/02/23 00:00:00+00,37,1400,652.49,652,1400
12656,2023/02/23 00:00:00+00,20,1018,593.98,593,1018
12657,2023/02/23 00:00:00+00,38,641,531.01,531,641
12658,2023/02/23 00:00:00+00,39,704,577.09,577,704
12659,2023/02/23 00:00:00+00,18,33140,1758.65,1758,33140
12660,2023/02/23 00:00:00+00,21,4419,1211.87,1211,4419
12661,2023/02/23 00:00:00+00,22,3644,669.3,669,3644
12662,2023/02/23 00:00:00+00,23,10452,1768.59,1768,10452
12663,2023/02/23 00:00:00+00,24,4533,1551.33,1551,4533
12664,2023/02/23 00:00:00+00,25,617,434.57,434,617
12665,2023/02/23 00:00:00+00,26,851,724.24,724,851
12666,2023/02/23 00:00:00+00,27,1191,703.73,703,1191
12667,2023/02/23 00:00:00+00,34,717,520.68,520,717
12668,2023/02/23 00:00:00+00,52,49110,24289.05,24289,49110
12669,2023/02/23 00:00:00+00,53,131400,94092.39,94092,131400
12670,2023/02/23 00:00:00+00,19,539,447.16,447,539
12671,2023/02/23 00:00:00+00,28,662,569.22,569,662
12672,2023/02/23 00:00:00+00,29,612,492.28,492,612
12673,2023/02/23 00:00:00+00,30,675,566.74,566,675
12674,2023/02/23 00:00:00+00,31,1223,486.88,486,1223
12675,2023/02/23 00:00:00+00,32,953,587.23,587,953
12676,2023/02/23 00:00:00+00,33,32289,23107.39,23107,32289
12677,2023/02/23 00:00:00+00,35,631,501.73,501,631
12678,2023/02/23 00:00:00+00,36,650,553.33,553,650
12679,2023/02/23 00:00:00+00,37,1400,652.49,652,1400
12680,2023/02/23 00:00:00+00,20,1018,593.98,593,1018
12681,2023/02/23 00:00:00+00,38,641,531.01,531,641
12682,2023/02/23 00:00:00+00,39,704,577.09,577,704
12683,2023/02/23 00:00:00+00,18,33140,1758.65,1758,33140
12684,2023/02/23 00:00:00+00,21,4419,1211.87,1211,4419
12685,2023/02/23 00:00:00+00,22,3644,669.3,669,3644
12686,2023/02/23 00:00:00+00,23,10452,1768.59,1768,10452
12687,2023/02/23 00:00:00+00,24,4533,1551.33,1551,4533
12688,2023/02/23 00:00:00+00,25,617,434.57,434,617
12689,2023/02/23 00:00:00+00,26,851,724.24,724,851
12690,2023/02/23 00:00:00+00,27,1191,703.73,703,1191
12691,2023/02/23 00:00:00+00,34,717,520.68,520,717
12692,2023/02/23 00:00:00+00,52,49110,24289.05,24289,49110
12693,2023/02/23 00:00:00+00,53,131400,94092.39,94092,131400
12694,2023/02/23 00:00:00+00,19,539,447.16,447,539
12695,2023/02/23 00:00:00+00,28,662,569.22,569,662
12696,2023/02/23 00:00:00+00,29,612,492.28,492,612
12697,2023/02/23 00:00:00+00,30,675,566.74,566,675
12698,2023/02/23 00:00:00+00,31,1223,486.88,486,1223
12699,2023/02/23 00:00:00+00,32,953,587.23,587,953
12700,2023/02/23 00:00:00+00,33,32289,23107.39,23107,32289
12701,2023/02/23 00:00:00+00,35,631,501.73,501,631
12702,2023/02/23 00:00:00+00,19,539,447.16,447,539
12703,2023/02/23 00:00:00+00,36,650,553.33,553,650
12704,2023/02/23 00:00:00+00,28,662,569.22,569,662
12705,2023/02/23 00:00:00+00,37,1400,652.49,652,1400
12706,2023/02/23 00:00:00+00,29,612,492.28,492,612
12707,2023/02/23 00:00:00+00,20,1018,593.98,593,1018
12708,2023/02/23 00:00:00+00,30,675,566.74,566,675
12709,2023/02/23 00:00:00+00,38,641,531.01,531,641
12710,2023/02/23 00:00:00+00,31,1223,486.88,486,1223
12711,2023/02/23 00:00:00+00,39,704,577.09,577,704
12712,2023/02/23 00:00:00+00,32,953,587.23,587,953
12713,2023/02/23 00:00:00+00,18,33140,1758.65,1758,33140
12714,2023/02/23 00:00:00+00,33,32289,23107.39,23107,32289
12715,2023/02/23 00:00:00+00,35,631,501.73,501,631
12716,2023/02/23 00:00:00+00,21,4419,1211.87,1211,4419
12717,2023/02/23 00:00:00+00,36,650,553.33,553,650
12718,2023/02/23 00:00:00+00,22,3644,669.3,669,3644
12719,2023/02/23 00:00:00+00,23,10452,1768.59,1768,10452
12720,2023/02/23 00:00:00+00,37,1400,652.49,652,1400
12721,2023/02/23 00:00:00+00,20,1018,593.98,593,1018
12722,2023/02/23 00:00:00+00,24,4533,1551.33,1551,4533
12723,2023/02/23 00:00:00+00,38,641,531.01,531,641
12724,2023/02/23 00:00:00+00,25,617,434.57,434,617
12725,2023/02/23 00:00:00+00,26,851,724.24,724,851
12726,2023/02/23 00:00:00+00,39,704,577.09,577,704
12727,2023/02/23 00:00:00+00,18,33140,1758.65,1758,33140
12728,2023/02/23 00:00:00+00,27,1191,703.73,703,1191
12729,2023/02/23 00:00:00+00,34,717,520.68,520,717
12730,2023/02/23 00:00:00+00,21,4419,1211.87,1211,4419
12731,2023/02/23 00:00:00+00,22,3644,669.3,669,3644
12732,2023/02/23 00:00:00+00,52,49110,24289.05,24289,49110
12733,2023/02/23 00:00:00+00,23,10452,1768.59,1768,10452
12734,2023/02/23 00:00:00+00,53,131400,94092.39,94092,131400
12735,2023/02/23 00:00:00+00,24,4533,1551.33,1551,4533
12736,2023/02/23 00:00:00+00,25,617,434.57,434,617
12737,2023/02/23 00:00:00+00,26,851,724.24,724,851
12738,2023/02/23 00:00:00+00,27,1191,703.73,703,1191
12739,2023/02/23 00:00:00+00,34,717,520.68,520,717
12740,2023/02/23 00:00:00+00,52,49110,24289.05,24289,49110
12741,2023/02/23 00:00:00+00,53,131400,94092.39,94092,131400
12742,2023/02/24 00:00:00+00,19,636,427.76,427,636
12743,2023/02/24 00:00:00+00,28,793,543.94,543,793
12744,2023/02/24 00:00:00+00,29,1157,484.43,484,1157
12745,2023/02/24 00:00:00+00,30,895,566.68,566,895
12746,2023/02/24 00:00:00+00,31,990,507.97,507,990
12747,2023/02/24 00:00:00+00,32,768,572.45,572,768
12748,2023/02/24 00:00:00+00,33,31436,21135.0,21135,31436
12749,2023/02/24 00:00:00+00,35,582,507.47,507,582
12750,2023/02/24 00:00:00+00,36,829,546.42,546,829
12751,2023/02/24 00:00:00+00,37,1269,635.54,635,1269
12752,2023/02/24 00:00:00+00,20,1057,547.26,547,1057
12753,2023/02/24 00:00:00+00,38,611,547.44,547,611
12754,2023/02/24 00:00:00+00,39,659,566.41,566,659
12755,2023/02/24 00:00:00+00,18,3050,627.97,627,3050
12756,2023/02/24 00:00:00+00,21,4648,1282.77,1282,4648
12757,2023/02/24 00:00:00+00,22,965,548.55,548,965
12758,2023/02/24 00:00:00+00,23,8305,1527.62,1527,8305
12759,2023/02/24 00:00:00+00,24,4615,1395.58,1395,4615
12760,2023/02/24 00:00:00+00,25,529,435.21,435,529
12761,2023/02/24 00:00:00+00,26,1016,750.91,750,1016
12762,2023/02/24 00:00:00+00,27,778,608.32,608,778
12763,2023/02/24 00:00:00+00,34,706,530.81,530,706
12764,2023/02/24 00:00:00+00,52,70460,25091.69,25091,70460
12765,2023/02/24 00:00:00+00,53,113700,46240.48,46240,113700
12766,2023/02/25 00:00:00+00,19,543,425.5,425,543
12767,2023/02/25 00:00:00+00,28,682,532.24,532,682
12768,2023/02/25 00:00:00+00,29,618,459.21,459,618
12769,2023/02/25 00:00:00+00,30,724,558.09,558,724
12770,2023/02/25 00:00:00+00,31,640,472.5,472,640
12771,2023/02/25 00:00:00+00,32,647,566.68,566,647
12772,2023/02/25 00:00:00+00,33,31770,24343.17,24343,31770
12773,2023/02/25 00:00:00+00,35,620,520.73,520,620
12774,2023/02/25 00:00:00+00,36,756,536.4,536,756
12775,2023/02/25 00:00:00+00,37,962,576.85,576,962
12776,2023/02/25 00:00:00+00,20,865,536.45,536,865
12777,2023/02/25 00:00:00+00,38,601,547.21,547,601
12778,2023/02/25 00:00:00+00,39,696,579.35,579,696
12779,2023/02/25 00:00:00+00,18,6190,957.43,957,6190
12780,2023/02/25 00:00:00+00,21,7101,1575.98,1575,7101
12781,2023/02/25 00:00:00+00,22,1260,587.04,587,1260
12782,2023/02/25 00:00:00+00,23,11453,1820.57,1820,11453
12783,2023/02/25 00:00:00+00,24,4629,1766.59,1766,4629
12784,2023/02/25 00:00:00+00,25,577,431.53,431,577
12785,2023/02/25 00:00:00+00,26,955,724.55,724,955
12786,2023/02/25 00:00:00+00,27,751,608.73,608,751
12787,2023/02/25 00:00:00+00,34,761,535.71,535,761
12788,2023/02/25 00:00:00+00,52,65150,26618.5,26618,65150
12789,2023/02/25 00:00:00+00,53,120300,37990.48,37990,120300
12790,2023/02/23 00:00:00+00,19,539,447.16,447,539
12791,2023/02/23 00:00:00+00,28,662,569.22,569,662
12792,2023/02/23 00:00:00+00,29,612,492.28,492,612
12793,2023/02/23 00:00:00+00,30,675,566.74,566,675
12794,2023/02/23 00:00:00+00,31,1223,486.88,486,1223
12795,2023/02/23 00:00:00+00,32,953,587.23,587,953
12796,2023/02/23 00:00:00+00,33,32289,23107.39,23107,32289
12797,2023/02/23 00:00:00+00,35,631,501.73,501,631
12798,2023/02/23 00:00:00+00,36,650,553.33,553,650
12799,2023/02/23 00:00:00+00,37,1400,652.49,652,1400
12800,2023/02/23 00:00:00+00,20,1018,593.98,593,1018
12801,2023/02/23 00:00:00+00,38,641,531.01,531,641
12802,2023/02/23 00:00:00+00,39,704,577.09,577,704
12803,2023/02/23 00:00:00+00,18,33140,1758.65,1758,33140
12804,2023/02/23 00:00:00+00,21,4419,1211.87,1211,4419
12805,2023/02/23 00:00:00+00,22,3644,669.3,669,3644
12806,2023/02/23 00:00:00+00,23,10452,1768.59,1768,10452
12807,2023/02/23 00:00:00+00,24,4533,1551.33,1551,4533
12808,2023/02/23 00:00:00+00,25,617,434.57,434,617
12809,2023/02/23 00:00:00+00,26,851,724.24,724,851
12810,2023/02/23 00:00:00+00,27,1191,703.73,703,1191
12811,2023/02/23 00:00:00+00,34,717,520.68,520,717
12812,2023/02/23 00:00:00+00,52,49110,24289.05,24289,49110
12813,2023/02/23 00:00:00+00,53,131400,94092.39,94092,131400
12814,2023/02/26 00:00:00+00,19,748,453.9,453,748
12815,2023/02/26 00:00:00+00,28,945,576.79,576,945
12816,2023/02/26 00:00:00+00,29,1341,545.17,545,1341
12817,2023/02/26 00:00:00+00,30,863,585.03,585,863
12818,2023/02/26 00:00:00+00,31,1324,498.88,498,1324
12819,2023/02/26 00:00:00+00,32,977,584.95,584,977
12820,2023/02/26 00:00:00+00,33,31909,26506.01,26506,31909
12821,2023/02/26 00:00:00+00,35,778,526.36,526,778
12822,2023/02/26 00:00:00+00,36,1638,601.12,601,1638
12823,2023/02/26 00:00:00+00,37,1463,655.63,655,1463
12824,2023/02/26 00:00:00+00,20,1277,570.25,570,1277
12825,2023/02/26 00:00:00+00,38,763,564.65,564,763
12826,2023/02/26 00:00:00+00,39,729,589.5,589,729
12827,2023/02/26 00:00:00+00,18,113700,7249.66,7249,113700
12828,2023/02/26 00:00:00+00,21,8787,1882.41,1882,8787
12829,2023/02/26 00:00:00+00,22,4850,679.13,679,4850
12830,2023/02/26 00:00:00+00,23,10088,2549.1,2549,10088
12831,2023/02/26 00:00:00+00,24,2931,1187.18,1187,2931
12832,2023/02/26 00:00:00+00,25,722,461.26,461,722
12833,2023/02/26 00:00:00+00,26,1012,746.94,746,1012
12834,2023/02/26 00:00:00+00,27,816,594.99,594,816
12835,2023/02/26 00:00:00+00,34,905,563.86,563,905
12836,2023/02/26 00:00:00+00,52,97170,34329.8,34329,97170
12837,2023/02/26 00:00:00+00,53,126900,107400.0,107400,126900
12838,2023/02/23 00:00:00+00,19,539,447.16,447,539
12839,2023/02/23 00:00:00+00,28,662,569.22,569,662
12840,2023/02/23 00:00:00+00,29,612,492.28,492,612
12841,2023/02/23 00:00:00+00,30,675,566.74,566,675
12842,2023/02/23 00:00:00+00,31,1223,486.88,486,1223
12843,2023/02/23 00:00:00+00,32,953,587.23,587,953
12844,2023/02/23 00:00:00+00,33,32289,23107.39,23107,32289
12845,2023/02/23 00:00:00+00,35,631,501.73,501,631
12846,2023/02/23 00:00:00+00,36,650,553.33,553,650
12847,2023/02/23 00:00:00+00,37,1400,652.49,652,1400
12848,2023/02/23 00:00:00+00,20,1018,593.98,593,1018
12849,2023/02/23 00:00:00+00,38,641,531.01,531,641
12850,2023/02/23 00:00:00+00,39,704,577.09,577,704
12851,2023/02/23 00:00:00+00,18,33140,1758.65,1758,33140
12852,2023/02/23 00:00:00+00,21,4419,1211.87,1211,4419
12853,2023/02/23 00:00:00+00,22,3644,669.3,669,3644
12854,2023/02/23 00:00:00+00,23,10452,1768.59,1768,10452
12855,2023/02/23 00:00:00+00,24,4533,1551.33,1551,4533
12856,2023/02/23 00:00:00+00,25,617,434.57,434,617
12857,2023/02/23 00:00:00+00,26,851,724.24,724,851
12858,2023/02/23 00:00:00+00,27,1191,703.73,703,1191
12859,2023/02/23 00:00:00+00,34,717,520.68,520,717
12860,2023/02/23 00:00:00+00,52,49110,24289.05,24289,49110
12861,2023/02/23 00:00:00+00,53,131400,94092.39,94092,131400
12862,2023/02/27 00:00:00+00,19,573,438.16,438,573
12863,2023/02/27 00:00:00+00,28,666,526.12,526,666
12864,2023/02/27 00:00:00+00,29,719,467.79,467,719
12865,2023/02/27 00:00:00+00,30,882,572.57,572,882
12866,2023/02/27 00:00:00+00,31,1076,580.81,580,1076
12867,2023/02/27 00:00:00+00,32,839,625.43,625,839
12868,2023/02/27 00:00:00+00,33,31981,28993.45,28993,31981
12869,2023/02/27 00:00:00+00,35,689,553.1,553,689
12870,2023/02/27 00:00:00+00,36,1038,553.13,553,1038
12871,2023/02/27 00:00:00+00,37,1233,629.95,629,1233
12872,2023/02/27 00:00:00+00,20,702,547.3,547,702
12873,2023/02/27 00:00:00+00,38,643,556.59,556,643
12874,2023/02/27 00:00:00+00,39,715,590.46,590,715
12875,2023/02/27 00:00:00+00,18,16370,2426.45,2426,16370
12876,2023/02/27 00:00:00+00,21,6210,1959.88,1959,6210
12877,2023/02/27 00:00:00+00,23,9473,2084.53,2084,9473
12878,2023/02/27 00:00:00+00,24,4494,1820.23,1820,4494
12879,2023/02/27 00:00:00+00,25,738,478.51,478,738
12880,2023/02/27 00:00:00+00,26,1085,784.4,784,1085
12881,2023/02/27 00:00:00+00,27,838,612.79,612,838
12882,2023/02/27 00:00:00+00,34,762,567.17,567,762
12883,2023/02/27 00:00:00+00,52,47330,22872.31,22872,47330
12884,2023/02/27 00:00:00+00,53,104300,81400.0,81400,104300
12885,2023/02/27 00:00:00+00,19,573,438.16,438,573
12886,2023/02/27 00:00:00+00,28,666,526.12,526,666
12887,2023/02/27 00:00:00+00,29,719,467.79,467,719
12888,2023/02/27 00:00:00+00,30,882,572.57,572,882
12889,2023/02/27 00:00:00+00,31,1076,580.81,580,1076
12890,2023/02/27 00:00:00+00,32,839,625.43,625,839
12891,2023/02/27 00:00:00+00,33,31981,28993.45,28993,31981
12892,2023/02/27 00:00:00+00,35,689,553.1,553,689
12893,2023/02/27 00:00:00+00,36,1038,553.13,553,1038
12894,2023/02/27 00:00:00+00,37,1233,629.95,629,1233
12895,2023/02/27 00:00:00+00,20,702,547.3,547,702
12896,2023/02/27 00:00:00+00,38,643,556.59,556,643
12897,2023/02/27 00:00:00+00,39,715,590.46,590,715
12898,2023/02/27 00:00:00+00,18,16370,2426.45,2426,16370
12899,2023/02/27 00:00:00+00,21,6210,1959.88,1959,6210
12900,2023/02/27 00:00:00+00,23,9473,2084.53,2084,9473
12901,2023/02/27 00:00:00+00,24,4494,1820.23,1820,4494
12902,2023/02/27 00:00:00+00,25,738,478.51,478,738
12903,2023/02/27 00:00:00+00,26,1085,784.4,784,1085
12904,2023/02/27 00:00:00+00,27,838,612.79,612,838
12905,2023/02/27 00:00:00+00,34,762,567.17,567,762
12906,2023/02/27 00:00:00+00,52,47330,22872.31,22872,47330
12907,2023/02/27 00:00:00+00,53,104300,81400.0,81400,104300
12908,2023/02/28 00:00:00+00,19,568,423.03,423,568
12909,2023/02/28 00:00:00+00,28,615,510.46,510,615
12910,2023/02/28 00:00:00+00,29,745,445.42,445,745
12911,2023/02/28 00:00:00+00,30,839,562.46,562,839
12912,2023/02/28 00:00:00+00,31,1262,610.97,610,1262
12913,2023/02/28 00:00:00+00,32,947,635.72,635,947
12914,2023/02/28 00:00:00+00,33,32446,30424.5,30424,32446
12915,2023/02/28 00:00:00+00,35,672,559.48,559,672
12916,2023/02/28 00:00:00+00,36,859,556.87,556,859
12917,2023/02/28 00:00:00+00,37,1316,659.72,659,1316
12918,2023/02/28 00:00:00+00,20,740,558.64,558,740
12919,2023/02/28 00:00:00+00,38,638,572.94,572,638
12920,2023/02/28 00:00:00+00,39,658,586.92,586,658
12921,2023/02/28 00:00:00+00,18,17380,1824.36,1824,17380
12922,2023/02/28 00:00:00+00,21,5358,1910.11,1910,5358
12923,2023/02/28 00:00:00+00,23,10524,1981.66,1981,10524
12924,2023/02/28 00:00:00+00,24,5931,2272.65,2272,5931
12925,2023/02/28 00:00:00+00,25,631,471.58,471,631
12926,2023/02/28 00:00:00+00,26,1131,788.6,788,1131
12927,2023/02/28 00:00:00+00,27,903,643.43,643,903
12928,2023/02/28 00:00:00+00,34,1036,559.75,559,1036
12929,2023/02/28 00:00:00+00,52,69670,19897.1,19897,69670
12930,2023/02/28 00:00:00+00,53,110300,93206.67,93206,110300
12931,2023/02/27 00:00:00+00,19,573,438.16,438,573
12932,2023/02/27 00:00:00+00,28,666,526.12,526,666
12933,2023/02/27 00:00:00+00,29,719,467.79,467,719
12934,2023/02/27 00:00:00+00,30,882,572.57,572,882
12935,2023/02/27 00:00:00+00,31,1076,580.81,580,1076
12936,2023/02/27 00:00:00+00,32,839,625.43,625,839
12937,2023/02/27 00:00:00+00,33,31981,28993.45,28993,31981
12938,2023/02/27 00:00:00+00,35,689,553.1,553,689
12939,2023/02/27 00:00:00+00,36,1038,553.13,553,1038
12940,2023/02/27 00:00:00+00,37,1233,629.95,629,1233
12941,2023/02/27 00:00:00+00,20,702,547.3,547,702
12942,2023/02/27 00:00:00+00,38,643,556.59,556,643
12943,2023/02/27 00:00:00+00,39,715,590.46,590,715
12944,2023/02/27 00:00:00+00,18,16370,2426.45,2426,16370
12945,2023/02/27 00:00:00+00,21,6210,1959.88,1959,6210
12946,2023/02/27 00:00:00+00,23,9473,2084.53,2084,9473
12947,2023/02/27 00:00:00+00,24,4494,1820.23,1820,4494
12948,2023/02/27 00:00:00+00,25,738,478.51,478,738
12949,2023/02/27 00:00:00+00,26,1085,784.4,784,1085
12950,2023/02/27 00:00:00+00,27,838,612.79,612,838
12951,2023/02/27 00:00:00+00,34,762,567.17,567,762
12952,2023/02/27 00:00:00+00,52,47330,22872.31,22872,47330
12953,2023/02/27 00:00:00+00,53,104300,81400.0,81400,104300
12954,2023/03/01 00:00:00+00,19,551,434.82,434,551
12955,2023/03/01 00:00:00+00,28,649,511.52,511,649
12956,2023/03/01 00:00:00+00,29,645,466.62,466,645
12957,2023/03/01 00:00:00+00,30,730,537.06,537,730
12958,2023/03/01 00:00:00+00,31,1160,552.11,552,1160
12959,2023/03/01 00:00:00+00,32,849,608.25,608,849
12960,2023/03/01 00:00:00+00,33,32300,26249.14,26249,32300
12961,2023/03/01 00:00:00+00,35,675,559.35,559,675
12962,2023/03/01 00:00:00+00,36,855,563.85,563,855
12963,2023/03/01 00:00:00+00,37,1450,660.39,660,1450
12964,2023/03/01 00:00:00+00,20,715,580.92,580,715
12965,2023/03/01 00:00:00+00,38,681,568.85,568,681
12966,2023/03/01 00:00:00+00,39,679,593.48,593,679
12967,2023/03/01 00:00:00+00,18,34050,2354.73,2354,34050
12968,2023/03/01 00:00:00+00,21,4807,1375.06,1375,4807
12969,2023/03/01 00:00:00+00,23,11266,1174.29,1174,11266
12970,2023/03/01 00:00:00+00,24,4900,1875.45,1875,4900
12971,2023/03/01 00:00:00+00,25,629,478.26,478,629
12972,2023/03/01 00:00:00+00,26,898,729.76,729,898
12973,2023/03/01 00:00:00+00,27,1147,679.42,679,1147
12974,2023/03/01 00:00:00+00,34,687,551.36,551,687
12975,2023/03/01 00:00:00+00,52,33440,17837.1,17837,33440
12976,2023/03/01 00:00:00+00,19,551,434.82,434,551
12977,2023/03/01 00:00:00+00,28,649,511.52,511,649
12978,2023/03/01 00:00:00+00,29,645,466.62,466,645
12979,2023/03/01 00:00:00+00,30,730,537.06,537,730
12980,2023/03/01 00:00:00+00,31,1160,552.11,552,1160
12981,2023/03/01 00:00:00+00,32,849,608.25,608,849
12982,2023/03/01 00:00:00+00,33,32300,26249.14,26249,32300
12983,2023/03/01 00:00:00+00,35,675,559.35,559,675
12984,2023/03/01 00:00:00+00,36,855,563.85,563,855
12985,2023/03/01 00:00:00+00,37,1450,660.39,660,1450
12986,2023/03/01 00:00:00+00,20,715,580.92,580,715
12987,2023/03/01 00:00:00+00,38,681,568.85,568,681
12988,2023/03/01 00:00:00+00,39,679,593.48,593,679
12989,2023/03/01 00:00:00+00,18,34050,2354.73,2354,34050
12990,2023/03/01 00:00:00+00,21,4807,1375.06,1375,4807
12991,2023/03/01 00:00:00+00,23,11266,1174.29,1174,11266
12992,2023/03/01 00:00:00+00,24,4900,1875.45,1875,4900
12993,2023/03/01 00:00:00+00,25,629,478.26,478,629
12994,2023/03/01 00:00:00+00,26,898,729.76,729,898
12995,2023/03/01 00:00:00+00,27,1147,679.42,679,1147
12996,2023/03/01 00:00:00+00,34,687,551.36,551,687
12997,2023/03/01 00:00:00+00,52,33440,17837.1,17837,33440
12998,2023/03/02 00:00:00+00,19,653,396.7,396,653
12999,2023/03/02 00:00:00+00,28,1002,499.83,499,1002
